uri|name|danceability|energy|loudness|speechiness|acousticness|instrumentalness|liveness|valence|tempo|duration_ms|popularity|explicit|album_name|artist_name_1|artist_uri_1|artist_name_2|artist_uri_2|release_album_date
spotify:track:5vlEg2fT4cFWAqU5QptIpQ|Replay|0.706|0.751|-6.323|0.0708|0.173|0.0|0.168|0.195|91.031|182306|76|False|Replay|Iyaz|spotify:artist:5tKXB9uuebKE34yowVaU3C|||2009-08-11
spotify:track:1DqdF42leyFIzqNDv9CjId|Dynamite|0.754|0.804|-3.177|0.0853|0.00332|0.0|0.0329|0.818|119.968|203866|69|False|Rokstarr|Taio Cruz|spotify:artist:6MF9fzBmfXghAz953czmBC|||2010-01-01
spotify:track:4vp2J1l5RD4gMZwGFLfRAu|I Gotta Feeling|0.743|0.766|-6.375|0.0265|0.0873|0.0|0.509|0.61|127.96|289133|62|False|THE E.N.D. (THE ENERGY NEVER DIES)|Black Eyed Peas|spotify:artist:1yxSLGMDHlW21z4YXirZDS|||2009-01-01
spotify:track:67WTwafOMgegV6ABnBQxcE|Some Nights|0.672|0.738|-7.045|0.0506|0.0178|6.75e-05|0.0927|0.392|107.938|277040|74|True|Some Nights|fun.|spotify:artist:5nCi3BB41mBaMH9gfr6Su0|||2012-02-14
spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ|Escape (The Pina Colada Song)|0.836|0.509|-13.668|0.0548|0.467|4.1e-06|0.0436|0.949|138.714|276493|77|False|Partners In Crime|Rupert Holmes|spotify:artist:0TqIPD4IS1w4e30R38B3vj|||1979-01-01
spotify:track:1LeWIs2hP2r5yOQnVuYoI5|Ain't No Mountain High Enough|0.663|0.6|-10.87|0.032|0.43|0.0|0.184|0.8|129.991|151666|0|False|United|Marvin Gaye|spotify:artist:3koiLjNrgRTNbOwViDipeA|Tammi Terrell|spotify:artist:75jNCko3SnEMI5gwGqrbb8|1967-08-29
spotify:track:5YTtTbqxUzJHD3CpbNHerP|Brighter Than The Sun|0.629|0.793|-5.942|0.0346|0.00952|1.15e-06|0.218|0.588|95.981|231213|68|False|All Of You|Colbie Caillat|spotify:artist:6aZyMrc4doVtZyKNilOmwu|||2011-01-01
spotify:track:6l7tK5SsMlN8a9ccgeIkpS|Sweet Caroline - Single Version|0.556|0.161|-13.944|0.0297|0.505|4.36e-05|0.28|0.588|126.534|201800|0|False|In My Lifetime|Neil Diamond|spotify:artist:7mEIug7XUlQHikrFxjTWes|||1996-10-29
spotify:track:4W4wYHtsrgDiivRASVOINL|Love Shack|0.701|0.803|-6.786|0.0545|0.0544|1.54e-06|0.7|0.903|133.608|320680|75|False|Cosmic Thing|The B-52's|spotify:artist:3gdbcIdNypBsYNu3iiCjtN|||1989-06-23
spotify:track:05wIrZSwuaVWhcv5FfqeH0|Walking On Sunshine|0.596|0.869|-11.97|0.037|0.0116|0.173|0.0678|0.944|109.902|238733|81|False|Katrina & The Waves|Katrina & The Waves|spotify:artist:2TzHIUhVpeeDxyJPpQfnV3|||1985
spotify:track:7yq4Qj7cqayVTp3FF9CWbm|Riptide|0.484|0.731|-6.694|0.0379|0.431|0.0|0.151|0.51|101.654|204280|84|False|Dream Your Life Away|Vance Joy|spotify:artist:10exVja0key0uqUkk6LJRT|||2014-09-08
spotify:track:2nXM8IVqKtyO6JKsLlXWAy|Ho Hey|0.684|0.47|-9.088|0.0325|0.802|0.0|0.0711|0.381|79.934|163133|36|False|The Lumineers|The Lumineers|spotify:artist:16oZKvXb6WkQlVAjwo2Wbg|||2012-01-01
spotify:track:3HRQtRUYnnuZY7fE900XtJ|Don't Stop Believin'|0.495|0.781|-8.109|0.0413|0.254|0.0|0.395|0.473|119.206|248200|65|False|80s 100 Hits|Journey|spotify:artist:0rvjqX7ttXeg3mTy8Xscbt|||2010-02-26
spotify:track:22c2pt75xtnDddA5Zlm0yy|All Star|0.73|0.862|-5.876|0.0313|0.0398|0.0|0.0818|0.77|104.018|200560|0|False|All Star Smash Hits|Smash Mouth|spotify:artist:2iEvnFsWxR0Syqu2JNopAd|||2005-01-01
spotify:track:5R9a4t5t5O0IsznsrKPVro|Single Ladies (Put a Ring on It)|0.426|0.584|-5.293|0.296|0.0383|0.0|0.188|0.272|193.437|193213|72|False|I AM...SASHA FIERCE|Beyoncé|spotify:artist:6vWDO969PvNqNYHIOW5v0m|||2008-11-17
spotify:track:7ksYJ95P5vP87A0GH34CIk|Ridin' Solo|0.442|0.83|-4.02|0.146|0.128|0.0|0.129|0.578|89.338|215746|60|False|Jason Derulo (Deluxe Audio)|Jason Derulo|spotify:artist:07YZf4WDAMNwqr4jfgOZ8y|||2010-03-01
spotify:track:03oZejWqXLbKhhM4iTgShq|What Makes You Beautiful|0.726|0.778|-2.483|0.0784|0.00851|0.0|0.082|0.868|125.0|198840|0|False|Up All Night|One Direction|spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq|||2012-05-25
spotify:track:20I6sIOMTCkB6w7ryavxtO|Call Me Maybe|0.783|0.58|-6.548|0.0408|0.0114|2.28e-06|0.108|0.66|120.021|193400|82|False|Kiss|Carly Rae Jepsen|spotify:artist:6sFIWsNpZYqfjUpaCgueju|||2012-01-01
spotify:track:6RgGppm2SSX5p246UqfdEi|Sweet Home Alabama|0.609|0.661|-9.549|0.0252|0.0915|0.000482|0.254|0.892|97.93|284413|0|False|Lynyrd Skynyrd Greatest Hits|Lynyrd Skynyrd|spotify:artist:4MVyzYMgTwdP7Z49wAZHx0|||2008-01-01
spotify:track:3X7abqSXC4xrxuC1ykpWcY|Livin' On A Prayer|0.522|0.882|-3.216|0.0359|0.0599|0.00021|0.33|0.815|122.541|250626|0|False|Bon Jovi Greatest Hits|Bon Jovi|spotify:artist:58lV9VcRSjABbAbfWS6skp|||2010-01-01
spotify:track:2LawezPeJhN4AWuSB0GtAU|Have You Ever Seen The Rain|0.741|0.697|-7.028|0.0277|0.0664|2.28e-05|0.133|0.774|116.109|160133|82|False|Pendulum (40th Anniversary Edition)|Creedence Clearwater Revival|spotify:artist:3IYUhFvPQItj6xySrBmZkd|||1970-12-07
spotify:track:5e3l460eVGMNqQgFc9Rv7q|September|0.692|0.803|-8.627|0.0301|0.151|0.000808|0.181|0.981|125.919|215066|0|False|The Essential Earth, Wind & Fire|Earth, Wind & Fire|spotify:artist:4QQgXkCYTt3BlENzhyNETg|||1973
spotify:track:66AiuTr5v9tw6B8gXau2aU|Ice Ice Baby|0.949|0.876|-6.472|0.0567|0.0128|0.0|0.124|0.483|117.579|250413|39|True|Platinum Underground|Vanilla Ice|spotify:artist:7GXXMm3DB1VswVcuGyInUd|||2005-08-16
spotify:track:6Vc5wAMmXdKIAM7WUoEb7N|Say Something|0.407|0.147|-8.822|0.0355|0.857|2.89e-06|0.0913|0.0765|141.284|229400|78|False|Is There Anybody Out There?|A Great Big World|spotify:artist:5xKp3UyavIBUsGy3DQdXeF|Christina Aguilera|spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS|2014-01-20
spotify:track:2Fs18NaCDuluPG1DHGw1XG|Life is a Highway|0.582|0.952|-3.848|0.0731|0.00324|0.0|0.223|0.655|103.027|276320|78|False|Me And My Gang|Rascal Flatts|spotify:artist:0a1gHP0HAqALbEyxaD5Ngn|||2006-01-01
spotify:track:7BqBn9nzAq8spo5e7cZ0dJ|Just the Way You Are|0.635|0.841|-5.379|0.0422|0.0134|0.0|0.0622|0.424|109.021|220734|84|False|Doo-Wops & Hooligans|Bruno Mars|spotify:artist:0du5cEVh5yTK9QJze8zA0C|||2010-10-05
spotify:track:43btz2xjMKpcmjkuRsvxyg|Jack & Diane|0.811|0.41|-8.214|0.0391|0.0365|6.63e-06|0.0799|0.626|103.965|254493|77|False|American Fool|John Mellencamp|spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH|||1982
spotify:track:7woZGXjtaYwuvSoU1zToB3|Free Fallin'|0.617|0.435|-13.547|0.0256|0.178|0.0|0.0822|0.601|84.382|256666|3|False|Full Moon Fever|Tom Petty|spotify:artist:2UZMlIwnkgAEDBsw1Rejkn|||1989-01-01
spotify:track:4rsW3WCZBGwhHfJWuHRwyT|Home|0.606|0.826|-6.04|0.0307|0.0256|1.56e-05|0.117|0.322|121.04|210173|72|False|The World From The Side Of The Moon (Deluxe)|Phillip Phillips|spotify:artist:6p5JxpTc7USNnBnLzctyd4|||2013-01-01
spotify:track:4dGJf1SER1T6ooX46vwzRB|Chicken Fried|0.566|0.713|-4.25|0.0417|0.645|0.0|0.114|0.807|169.864|238146|3|False|The Foundation|Zac Brown Band|spotify:artist:6yJCxee7QumYr820xdIsjo|||2008-11-17
spotify:track:0kN3oXYWWAk1uC0y2WoyOE|Love Story|0.618|0.736|-3.937|0.0308|0.157|0.0|0.073|0.307|118.982|235280|55|False|Fearless Platinum Edition|Taylor Swift|spotify:artist:06HL4z0CvFAxyc27GXpf02|||2008-11-11
spotify:track:3xdjjKMcMOFgo1eQrfbogM|Wagon Wheel|0.537|0.66|-7.174|0.0296|0.455|0.0|0.135|0.574|148.096|298373|80|False|True Believers|Darius Rucker|spotify:artist:7FY5V3XMwlNBPitEjXowHQ|||2013-01-01
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L|Take on Me|0.573|0.902|-7.638|0.054|0.018|0.00125|0.0928|0.876|84.412|225280|87|False|Hunting High and Low|a-ha|spotify:artist:2jzc5TC5TVFLXQlBNiIUzE|||1985-06-01
spotify:track:3cHyrEgdyYRjgJKSOiOtcS|Timber (feat. Ke$ha)|0.581|0.963|-4.087|0.0981|0.0295|0.0|0.139|0.788|129.992|204160|84|False|Global Warming: Meltdown (Deluxe Version)|Pitbull|spotify:artist:0TnOYISbd1XYRBk9myaseg|Kesha|spotify:artist:6LqNN22kT3074XbTVUrhzX|2012
spotify:track:4uUwD0uYzIDjKMKQglzmD2|Song of the South|0.486|0.647|-8.066|0.0337|0.189|0.0|0.305|0.628|162.218|190746|48|False|Ultimate Alabama 20 # 1 Hits|Alabama|spotify:artist:6rJqqRce0Kvo2dJUXoHleC|||2004-10-08
spotify:track:4swEkkLocrQ569W1lYIbdX|Dixieland Delight - Single Edit|0.464|0.405|-12.538|0.033|0.208|1.1e-05|0.0749|0.514|95.852|236426|0|False|For The Record|Alabama|spotify:artist:6rJqqRce0Kvo2dJUXoHleC|||1998-08-01
spotify:track:7lJSxSUUlrZ7CxiyO3X0vq|Hey, Soul Sister|0.666|0.868|-6.188|0.0407|0.166|0.0|0.0828|0.806|97.039|217546|0|False|American Heartland|Train|spotify:artist:3FUY2gzHeIiaesXtOAdB7A|||2013-05-03
spotify:track:4356Typ82hUiFAynbLYbPn|DJ Got Us Fallin' In Love (feat. Pitbull)|0.663|0.861|-3.398|0.109|0.0338|0.0|0.082|0.654|119.963|220800|83|False|Raymond v Raymond (Expanded Edition)|Usher|spotify:artist:23zg3TcAtWQy7J6upgbUnj|Pitbull|spotify:artist:0TnOYISbd1XYRBk9myaseg|2010-03-30
spotify:track:4esOae7i4rqTbAu9o5Pxco|Girl on Fire|0.482|0.706|-5.762|0.0607|0.135|0.00106|0.105|0.144|92.513|224920|81|False|Girl on Fire (Remixes) - EP|Alicia Keys|spotify:artist:3DiDSECUqqY1AuBP8qtaIa|||2012-11-18
spotify:track:7l1qvxWjxcKpB9PCtBuTbU|Count on Me|0.589|0.389|-5.972|0.028|0.851|0.0|0.0772|0.501|89.1|197469|77|False|Doo-Wops & Hooligans|Bruno Mars|spotify:artist:0du5cEVh5yTK9QJze8zA0C|||2010-10-05
spotify:track:22PMfvdz35fFKYnJyMn077|Marry You|0.621|0.82|-4.865|0.0367|0.332|0.0|0.104|0.452|144.905|230192|77|False|Doo-Wops & Hooligans|Bruno Mars|spotify:artist:0du5cEVh5yTK9QJze8zA0C|||2010-10-05
spotify:track:3w3y8KPTfNeOKPiqUTakBh|Locked out of Heaven|0.726|0.698|-4.165|0.0431|0.049|0.0|0.309|0.867|143.994|233478|89|False|Unorthodox Jukebox|Bruno Mars|spotify:artist:0du5cEVh5yTK9QJze8zA0C|||2012-12-07
spotify:track:0kN8xEmgMW9mh7UmDYHlJP|Versace on the Floor|0.578|0.574|-6.209|0.0454|0.196|0.0|0.083|0.301|174.152|261240|77|False|24K Magic|Bruno Mars|spotify:artist:0du5cEVh5yTK9QJze8zA0C|||2016-11-17
spotify:track:2tJulUYLDKOg9XrtVkMgcJ|Grenade|0.704|0.558|-7.273|0.0542|0.148|0.0|0.107|0.245|110.444|222091|81|False|Doo-Wops & Hooligans|Bruno Mars|spotify:artist:0du5cEVh5yTK9QJze8zA0C|||2010-10-05
spotify:track:1ExfPZEiahqhLyajhybFeS|The Lazy Song|0.794|0.711|-5.124|0.0699|0.3|0.0|0.0955|0.955|174.915|189109|75|False|Doo-Wops & Hooligans|Bruno Mars|spotify:artist:0du5cEVh5yTK9QJze8zA0C|||2010-10-05
spotify:track:3JvrhDOgAt6p7K8mDyZwRd|Riptide|0.484|0.731|-6.694|0.0379|0.431|0.0|0.151|0.51|101.654|204280|82|False|Dream Your Life Away (Special Edition)|Vance Joy|spotify:artist:10exVja0key0uqUkk6LJRT|||2014-09-09
spotify:track:5uCax9HTNlzGybIStD3vDh|Say You Won't Let Go|0.358|0.557|-7.398|0.059|0.695|0.0|0.0902|0.494|85.043|211466|88|False|Back from the Edge|James Arthur|spotify:artist:4IWBUUAFIplrNtaOHcJPRM|||2016-10-28
spotify:track:1EzrEOXmMH3G43AXT1y7pA|I'm Yours|0.703|0.444|-9.331|0.0417|0.559|0.0|0.0973|0.712|150.96|242946|84|False|We Sing. We Dance. We Steal Things.|Jason Mraz|spotify:artist:4phGZZrJZRo4ElhRtViYdl|||2008-05-12
spotify:track:4tM7IvirymOPAk74Us27kD|Let Me Take You Out|0.705|0.63|-5.842|0.056|0.157|0.0|0.108|0.641|139.957|225706|51|False|Let Me Take You Out|Bryan J|spotify:artist:7eOmaHj3qXWhEb384B61eA|Travis Porter|spotify:artist:6z1cicLMt9XArxN10q7m8a|2010-01-01
spotify:track:4E5P1XyAFtrjpiIxkydly4|Replay|0.706|0.751|-6.323|0.0708|0.173|0.0|0.168|0.195|91.031|182306|79|False|Replay|Iyaz|spotify:artist:5tKXB9uuebKE34yowVaU3C|||2009-08-18
spotify:track:1Q1jlFs004vwB0DOznii3K|Buy U a Drank (Shawty Snappin') (feat. Yung Joc)|0.691|0.542|-8.161|0.145|0.0112|0.0|0.098|0.587|80.052|230853|52|False|Happy Hour: The Greatest Hits|T-Pain|spotify:artist:3aQeKQSyrW4qWr35idm0cy|Yung Joc|spotify:artist:23LbwefIODbyGdRbAz3urj|2014
spotify:track:5rb9QrpfcKFHM1EUbSIurX|Yeah! (feat. Lil Jon & Ludacris)|0.894|0.791|-4.699|0.112|0.0183|0.0|0.0388|0.583|105.018|250373|85|False|Confessions (Expanded Edition)|Usher|spotify:artist:23zg3TcAtWQy7J6upgbUnj|Lil Jon|spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK|2004-03-23
spotify:track:6ND2f7SUjYNpLqL0WPcNT1|Down|0.654|0.684|-4.509|0.032|0.0108|0.0|0.0768|0.7|66.001|212280|0|False|Down|Jay Sean|spotify:artist:4pADjHPWyrlAF0FA7joK2H|Lil Wayne|spotify:artist:55Aa2cqylxrFIXC767Z865|2009-01-01
spotify:track:3E7dfMvvCLUddWissuqMwr|Party In The U.S.A.|0.652|0.698|-4.667|0.042|0.00112|0.000115|0.0886|0.47|96.021|202066|83|False|The Time Of Our Lives (International Version)|Miley Cyrus|spotify:artist:5YGY8feqx7naU7z4HrwZM6|||2009-01-01
spotify:track:6OEolOOk9Gh9bqkdpfIOl0|Ridin' Solo|0.442|0.83|-4.02|0.146|0.128|0.0|0.129|0.578|89.338|215746|70|False|Jason Derulo (International)|Jason Derulo|spotify:artist:07YZf4WDAMNwqr4jfgOZ8y|||2010-02-26
spotify:track:4X3FiBn7cd88I3MVtph9By|Forever|0.669|0.822|-4.288|0.043|0.0339|0.000142|0.231|0.43|120.011|277106|0|False|Exclusive - The Forever Edition|Chris Brown|spotify:artist:7bXgB6jMjp9ATFy66eO08Z|||2007
spotify:track:6HkjpGIOHv4y0IBAxUbE5z|Just Dance|0.822|0.737|-4.542|0.0314|0.0261|4.19e-05|0.18|0.753|118.994|241933|1|False|The Fame|Lady Gaga|spotify:artist:1HY2Jd0NmPuamShAr6KMms|Colby O'Donis|spotify:artist:7fObcBw9VM3x7ntWKCYl0z|2008-01-01
spotify:track:5OMwQFBcte0aWFJFqrr5oj|TiK ToK|0.755|0.832|-2.741|0.116|0.0746|1.27e-06|0.291|0.735|120.032|199693|2|False|Animal|Kesha|spotify:artist:6LqNN22kT3074XbTVUrhzX|||2010
spotify:track:6JV2JOEocMgcZxYSZelKcc|"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")"|0.666|0.83|-5.715|0.0751|0.0123|0.0|0.191|0.702|113.03|236001|80|False|"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")"|Justin Timberlake|spotify:artist:31TPClRtHm23RisEBtV3X7|||2016-05-06
spotify:track:6Knv6wdA0luoMUuuoYi2i1|My House|0.688|0.702|-4.792|0.0499|0.0215|0.0|0.128|0.74|94.006|192190|81|False|My House|Flo Rida|spotify:artist:0jnsk9HBra6NMjO2oANoPY|||2015-04-07
spotify:track:5AhDb4oM6f4YmHPXW123Fg|I Am A Man Of Constant Sorrow - From “O Brother, Where Art Thou” Soundtrack / Radio Station Version|0.568|0.308|-13.063|0.0274|0.69|0.0|0.104|0.721|85.917|190000|0|False|O Brother, Where Art Thou? (Soundtrack)|The Soggy Bottom Boys|spotify:artist:3T0CG1MKkAu9rxA2ezgyLC|Dan Tyminski|spotify:artist:1eNxt1JI2Bgjl8bPDQ5sG8|2000-01-01
spotify:track:0x5EMnC2M9pDTAAStksrDt|I'll Fly Away - From “O Brother, Where Art Thou” Soundtrack|0.684|0.253|-13.561|0.0341|0.985|0.0317|0.118|0.521|102.94|237866|0|False|O Brother, Where Art Thou? (Soundtrack)|Gillian Welch|spotify:artist:2H5elA2mJKrHmqkN9GSfkz|Alison Krauss|spotify:artist:5J6L7N6B4nI1M5cwa29mQG|2000-01-01
spotify:track:4kbj5MwxO1bq9wjT5g9HaA|Shut Up and Dance|0.578|0.866|-3.804|0.0619|0.00701|0.0|0.257|0.619|128.038|199080|85|False|TALKING IS HARD|WALK THE MOON|spotify:artist:6DIS6PRrLS3wbnZsf7vYic|||2014-12-02
spotify:track:3oW6SWwGqiZSPTiAp7ZQoH|It's A Great Day To Be Alive|0.595|0.653|-4.935|0.0265|0.246|0.0|0.264|0.542|128.93|241533|74|False|Down The Road I Go|Travis Tritt|spotify:artist:2M4Yt7oKGoYd0wqU44k4i2|||2000-10-01
spotify:track:77NNZQSqzLNqh2A9JhLRkg|Don't Stop Believin'|0.491|0.802|-7.106|0.0392|0.25|0.0|0.387|0.472|119.25|248906|76|False|The Essential Journey|Journey|spotify:artist:0rvjqX7ttXeg3mTy8Xscbt|||2001-10-16
spotify:track:0PGwM5vdr5fMejx0IIAYXj|I Want You Back|0.674|0.584|-8.204|0.0318|0.466|0.00195|0.187|0.96|98.293|180893|0|False|20th Century Masters: The Millennium Collection: Best Of The Jackson 5|The Jackson 5|spotify:artist:2iE18Oxc8YSumAU232n4rW|||1999-01-01
spotify:track:70C4NyhjD5OZUMzvWZ3njJ|Piano Man|0.331|0.55|-6.483|0.0272|0.605|3.96e-06|0.192|0.429|177.734|339000|79|False|Piano Man (Legacy Edition)|Billy Joel|spotify:artist:6zFYqv1mOsgBRQbae3JJ9e|||1973-11-07
spotify:track:7e89621JPkKaeDSTQ3avtg|Sweet Home Alabama|0.596|0.605|-12.145|0.0255|0.181|0.000331|0.0863|0.886|97.798|283800|84|True|Second Helping|Lynyrd Skynyrd|spotify:artist:4MVyzYMgTwdP7Z49wAZHx0|||1974-04-15
spotify:track:6fTdcGsjxlAD9PSkoPaLMX|Sunday Candy|0.511|0.596|-6.56|0.224|0.53|0.0|0.0798|0.554|158.063|226013|68|False|Surf|Donnie Trumpet & The Social Experiment|spotify:artist:0ojcq9LJQWMawQdFDw3M0L|||2015-06-30
spotify:track:5OA2EQqiP7r7Zcl6nw8ICW|I Need A Dollar|0.84|0.481|-7.152|0.033|0.199|0.0|0.0857|0.96|95.513|244386|0|False|Good Things|Aloe Blacc|spotify:artist:0id62QV2SZZfvBn9xpmuCl|||2010-09-28
spotify:track:0azC730Exh71aQlOt9Zj3y|This Is What You Came For (feat. Rihanna)|0.631|0.927|-2.787|0.0332|0.199|0.119|0.148|0.465|123.962|222160|83|False|This Is What You Came For (feat. Rihanna)|Calvin Harris|spotify:artist:7CajNmpbOovFoOoasH2HaY|Rihanna|spotify:artist:5pKCCKE2ajJHZ9KAiaK11H|2016-04-29
spotify:track:6bJuuCtXYiwOcKT9s8uRh8|California Girls - Remix/Remastered 2001|0.503|0.62|-6.069|0.0296|0.471|0.0|0.159|0.713|116.599|160360|61|False|Summer Days (And Summer Nights) [Remastered]|The Beach Boys|spotify:artist:3oDbviiivRWhXwIE8hxkVV|||1965-07-05
spotify:track:0mG66FLhO0iZ6XCAGdjpax|Elvira|0.825|0.285|-17.491|0.0326|0.188|0.00131|0.0539|0.86|126.946|225626|64|False|Fancy Free|The Oak Ridge Boys|spotify:artist:3XnO697XIus1M0cMuxZjos|||1981-01-01
spotify:track:4i3MgUew8ynhf49Qwr4IP4|Jai Ho|0.733|0.795|-6.748|0.0609|0.213|0.0001|0.0989|0.299|136.977|319346|42|False|Slumdog Millionaire - Music From The Motion Picture|A.R. Rahman|spotify:artist:1mYsTxnqsietFxj1OgoGbG|Sukhwinder Singh|spotify:artist:19MVxKZZdPj2X0F8pi0OCT|2013-01-01
spotify:track:359krpyCKcFF8SFvqWES9L|Wagon Wheel|0.621|0.403|-8.211|0.0359|0.581|0.0|0.114|0.634|145.523|232133|64|False|O.C.M.S.|Old Crow Medicine Show|spotify:artist:4DBi4EYXgiqbkxvWUXUzMi|||2004-02-10
spotify:track:4NeOWqHmlrGRuBvsLJC9rL|My Love (feat. T.I.)|0.771|0.68|-5.881|0.224|0.277|1.18e-05|0.682|0.808|119.952|276160|76|False|FutureSex/LoveSounds Deluxe Edition|Justin Timberlake|spotify:artist:31TPClRtHm23RisEBtV3X7|T.I.|spotify:artist:4OBJLual30L7gRl5UkeRcT|2006-09-13
spotify:track:16QN8cBubEq706vNtPpOME|Love So Soft|0.808|0.581|-5.43|0.07|0.0053|1.19e-05|0.0828|0.758|130.012|172426|61|False|Meaning of Life|Kelly Clarkson|spotify:artist:3BmGtnKgCSGYIUhmivXKWX|||2017-10-27
spotify:track:28efjJXBm1CuCmqle5HK2w|Just To See You Smile|0.492|0.823|-8.526|0.0297|0.127|0.0|0.0523|0.702|94.342|215173|49|False|Love Story|Tim McGraw|spotify:artist:6roFdX1y5BYSbp60OTJWMd|||2014-02-04
spotify:track:2oENJa1T33GJ0w8dC167G4|Fire Burning|0.839|0.804|-2.513|0.0329|0.0192|0.0|0.331|0.888|122.973|239986|75|False|Tomorrow|Sean Kingston|spotify:artist:6S0dmVVn4udvppDhZIWxCr|||2009-09-07
spotify:track:16fzReMJmcLlBccnZCTZNS|Every Breath You Take|0.825|0.449|-9.859|0.0348|0.574|0.0034|0.0726|0.738|117.399|251346|0|False|The Very Best Of Sting And The Police|The Police|spotify:artist:5NGO30tJxFlKixkPSgXcFE|||2002-01-01
spotify:track:7lX0IsKQ5ubVvowy0sGLBP|Shout|0.448|0.825|-6.881|0.068|0.55|0.0|0.933|0.612|137.297|270133|0|False|Summer Breeze - The Best Of|The Isley Brothers|spotify:artist:53QzNeFpzAaXYnrDBbDrIp|||2009-03-26
spotify:track:4u26EevCNXMhlvE1xFBJwX|If I Die Young|0.606|0.497|-6.611|0.0277|0.348|0.0|0.275|0.362|130.739|222773|73|False|The Band Perry|The Band Perry|spotify:artist:75FnCoo4FBxH5K1Rrx0k5A|||2010-01-01
spotify:track:4vVTI94F9uJ8lHNDWKv0i2|Eenie Meenie|0.72|0.607|-4.168|0.0322|0.0543|0.0|0.113|0.828|121.223|201946|79|False|Eenie Meenie|Sean Kingston|spotify:artist:6S0dmVVn4udvppDhZIWxCr|Justin Bieber|spotify:artist:1uNFoZAHBGtllmzznpCI3s|2010-03-23
spotify:track:3oDFtOhcN08qeDPAK6MEQG|Boom Boom Pow|0.867|0.857|-5.892|0.0663|0.13|0.00171|0.13|0.402|130.048|251440|73|True|THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version]|Black Eyed Peas|spotify:artist:1yxSLGMDHlW21z4YXirZDS|||2009-01-01
spotify:track:5xP3GDhXolpbFplyOOmgQI|Waiting On the World to Change|0.577|0.756|-5.82|0.115|0.159|0.000232|0.249|0.663|176.75|201173|0|False|Continuum|John Mayer|spotify:artist:0hEurMDQu99nJRq8pTxO14|||2007-10-15
spotify:track:6hs3SDnbO3f6VQuPO4KBEb|Send Me on My Way|0.5|0.681|-9.556|0.0672|0.114|4.01e-05|0.139|0.745|119.46|263333|73|False|Music From Party of Five|Rusted Root|spotify:artist:2M3vnW1p5w4uPRkLYTbvdB|||1996-11-12
spotify:track:4JehYebiI9JE8sR8MisGVb|Halo|0.508|0.72|-5.908|0.0628|0.272|0.0|0.0563|0.472|79.983|261640|79|False|I AM...SASHA FIERCE|Beyoncé|spotify:artist:6vWDO969PvNqNYHIOW5v0m|||2008-11-17
spotify:track:2y5aJvzXhHPA94U5GFAcXe|I Don’t Wanna Live Forever (Fifty Shades Darker)|0.734|0.442|-8.432|0.0557|0.0594|1.63e-05|0.213|0.0973|117.967|245653|70|False|Fifty Shades Darker (Original Motion Picture Soundtrack)|ZAYN|spotify:artist:5ZsFI1h6hIdQRw2ti0hz81|Taylor Swift|spotify:artist:06HL4z0CvFAxyc27GXpf02|2017-02-10
spotify:track:1XpYodsD36XN7ygcdF7mJJ|The A Team|0.642|0.289|-9.918|0.0367|0.669|0.0|0.18|0.407|84.996|258373|68|False|+|Ed Sheeran|spotify:artist:6eUKZXaKkcviH0Ku9w2n3V|||2011-09-09
spotify:track:6FE2iI43OZnszFLuLtvvmg|Classic|0.72|0.791|-4.689|0.124|0.0384|0.0|0.157|0.756|102.071|175426|87|False|MKTO|MKTO|spotify:artist:2l35CQqtYRh3d8ZIiBep4v|||2012
spotify:track:7a86XRg84qjasly9f6bPSD|We Are Young (feat. Janelle Monáe)|0.378|0.638|-5.576|0.075|0.02|7.66e-05|0.0849|0.735|184.086|250626|78|False|Some Nights|fun.|spotify:artist:5nCi3BB41mBaMH9gfr6Su0|Janelle Monáe|spotify:artist:6ueGR6SWhUJfvEhqkvMsVs|2012-02-21
spotify:track:3AGOgQzp0YcPH41u9p7dOp|Glad You Came|0.61|0.841|-4.579|0.0692|0.056|9.85e-06|0.118|0.431|126.889|198186|67|False|The Wanted (Special Edition)|The Wanted|spotify:artist:2NhdGz9EDv2FeUw6udu2g1|||2012-01-01
spotify:track:77TT8Xvx637TpzV8kKGkUw|Titanium (feat. Sia)|0.604|0.788|-3.673|0.103|0.0678|0.153|0.127|0.301|126.06|245040|65|False|Nothing but the Beat|David Guetta|spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai|Sia|spotify:artist:5WUlDfRSoLAfcVSX1WnrxN|2011-08-31
spotify:track:1Pofof4ZYVI6GDM0IFGvBk|Live Your Life - Radio Edit|0.485|0.853|-3.192|0.0423|0.0057|0.00155|0.0842|0.304|130.054|180923|0|False|Live Your Life|Headhunterz|spotify:artist:6C0KWmCdqrLU2LzzWBPbOy|Crystal Lake|spotify:artist:5DzNxD4vwCDEIa20oEzB9l|2015-06-08
